WELL,DEPTH_MD,RDEP,RHOB,GR,NPHI,PEF,DTC,FORCE_2020_LITHOFACIES_LITHOLOGY
16/10-1,1528.1917898,0.6541959047,2.0213329792,88.618019104,0.4571855366,5.5675644875,125.59248352,65000
16/10-1,1528.3437898,0.6414408088,2.0039935112,93.808898926,0.4773177505,5.8595700264,125.97720337,65000
16/10-1,1528.4957898,0.6389852166,1.9966931343,93.9845047,0.5097687244,6.8008337021,125.85253143,65000
16/10-1,1528.6477898,0.6475719213,1.9879467487,94.754608154,0.4851115644,7.2667250633,130.17745972,65000
16/10-1,1528.7997898,0.6618360877,1.9890443087,91.84147644,0.4665052891,6.6815476418,146.86795044,65000
16/10-1,1528.9517898,0.6846483946,1.9978450537,93.225082397,0.4462344348,5.3214855194,125.14894104,65000
16/10-1,1529.1037898,0.7135978341,2.0109710693,90.27570343,0.4507840276,4.8268227577,108.74616241,65000
16/10-1,1529.2557898,0.7346175313,2.020606041,88.762115479,0.4687593579,5.1679363251,106.70864868,70000
16/10-1,1529.4077898,0.7351360917,2.036137104,81.333969116,0.4455028176,5.8531870842,102.46304321,70000
16/10-1,1529.5597898,0.7266340256,2.0449895859,75.080245972,0.4187816679,6.1860771179,104.67073059,70000
16/10-1,1529.7117898,0.7255161405,2.0634567738,75.608474731,0.4267512262,5.3267388344,123.78968048,70000
16/10-1,1529.8637898,0.7375708222,2.0628094673,80.394859314,0.4328867197,5.5493350029,123.88292694,70000
16/10-1,1530.0157898,0.7518085837,2.0609204769,87.717605591,0.4828801155,5.6176595688,123.28836823,65000
16/10-1,1530.1677898,0.7543375492,2.0454871655,88.471611023,0.4629507959,5.9725708961,123.42457581,65000
16/10-1,1530.3197898,0.7358310223,2.0339171886,88.978790283,0.4851695895,6.2682204247,123.01852417,65000
16/10-1,1530.4717898,0.7055581808,2.0258104801,85.713119507,0.4761021733,6.5425291061,123.14319611,65000
16/10-1,1530.6237898,0.6840113997,2.0262770653,83.34172821,0.4982444644,7.7276382446,123.26787567,65000
16/10-1,1530.7757898,0.6790050864,2.0354893208,83.077133179,0.4958862364,7.234811306,123.39254761,65000
16/10-1,1530.9277898,0.6775451899,2.034945488,87.0728302,0.4599255919,6.8312869072,125.27325439,65000
16/10-1,1531.0797898,0.6794973016,2.0385594368,91.243110657,0.4257297814,6.3750948906,138.11445618,65000
16/10-1,1531.2317898,0.6778946519,2.0315945148,93.2394104,0.4244771898,6.3023500443,149.28312683,65000
16/10-1,1531.3837898,0.6751340628,2.0296778679,92.064399719,0.4692312479,6.3043842316,149.4188385,65000
16/10-1,1531.5357898,0.6700893044,2.0286438465,91.12802124,0.467602551,6.3926372528,148.79548645,65000
16/10-1,1531.6877898,0.671438694,2.0169231892,88.926246643,0.4604189694,7.6441597939,148.18769836,65000
16/10-1,1531.8397898,0.6769545078,2.007920742,88.355888367,0.437324971,9.5739297867,147.78050232,65000
16/10-1,1531.9917898,0.6794640422,1.9988225698,83.81275177,0.4573635161,9.4109716415,147.94032288,65000
16/10-1,1532.1437898,0.6790128946,2.0124554634,85.037033081,0.4298547804,7.3886475563,147.38327026,65000
16/10-1,1532.2957898,0.6767750382,2.0319166183,86.254570007,0.434456259,5.8178648949,146.61410522,65000
16/10-1,1532.4477898,0.6696410775,2.0394353867,91.356430054,0.4342555106,6.108853817,147.55574036,65000
16/10-1,1532.5997898,0.6633814573,2.0420696735,91.286308289,0.4477354884,5.941382885,148.29936218,65000
16/10-1,1532.7517898,0.6614192724,2.0350980759,86.030029297,0.3998519778,6.0601797104,150.85623169,65000
16/10-1,1532.9037898,0.6591306925,2.0337951183,85.566955566,0.4177445471,5.4297738075,151.93130493,65000
16/10-1,1533.0557898,0.6519748569,2.0376946926,81.885192871,0.4623579085,5.2289614677,153.60096741,65000
16/10-1,1533.2077898,0.6464713216,2.0412516594,85.824989319,0.4861328006,4.9436473846,154.54917908,65000
16/10-1,1533.3597898,0.63777107,2.0329258442,88.643974304,0.4717610478,5.018696785,155.04786682,65000
16/10-1,1533.5117898,0.6261845231,2.0272758007,92.412971497,0.4869435132,5.2309422493,155.45344543,65000
16/10-1,1533.6637898,0.6170449257,2.0263934135,92.925704956,0.5516474247,5.5749239922,154.97738647,65000
16/10-1,1533.8157898,0.6144999862,2.0392205715,89.776504517,0.5111649632,5.5656504631,154.7280426,65000
16/10-1,1533.9677898,0.6147230268,2.0391976833,90.944068909,0.4617316127,5.7974672318,154.47869873,65000
16/10-1,1534.1197898,0.6176298261,2.0476667881,90.405090332,0.3837005794,5.7723488808,154.21902466,65000
16/10-1,1534.2717898,0.6239827871,2.0474691391,89.88482666,0.4244264066,5.8634209633,153.84500122,65000
16/10-1,1534.4237898,0.6300345659,2.0485014915,83.527893066,0.4241510034,5.5504980087,153.53866577,65000
16/10-1,1534.5757898,0.6366179585,2.0374317169,81.399475098,0.4615496695,5.509531498,153.94395447,65000
16/10-1,1534.7277898,0.6392422318,2.0324165821,84.234451294,0.5056091547,5.0764727592,153.26802063,65000
16/10-1,1534.8797898,0.6387933493,2.0265142918,86.895645142,0.5263209939,5.5015201569,153.5173645,65000
16/10-1,1535.0317898,0.6431144476,2.0304927826,87.480072021,0.5214930773,6.0979609489,153.88374329,65000
16/10-1,1535.1837898,0.6492549181,2.0277097225,83.850372314,0.4510906041,6.0880460739,155.798172,65000
16/10-1,1535.3357898,0.6548984051,2.0294167995,86.654174805,0.4625540078,5.8997497559,156.54620361,65000
16/10-1,1535.4877898,0.6625059247,2.0313184261,86.669700623,0.4407252371,6.0967025757,157.26473999,65000
16/10-1,1535.6397898,0.6623777747,2.0332000256,84.848251343,0.4442145228,6.9946837425,157.48591614,65000
16/10-1,1535.7917898,0.6584895253,2.0332000256,83.218681335,0.442325145,6.5605325699,157.24328613,65000
16/10-1,1535.9437898,0.6546605229,2.0331277847,80.848999023,0.4341756403,5.0676264763,157.11860657,65000
16/10-1,1536.0957898,0.6522216201,2.0322864056,82.689331055,0.4370838106,4.8239049911,156.97575378,65000
16/10-1,1536.2477898,0.6549847722,2.0413689613,83.993743896,0.4335096478,5.310983181,156.45986938,65000
16/10-1,1536.3997898,0.6631469727,2.0328509808,89.8279953,0.4867883325,5.9922766685,155.5871582,65000
16/10-1,1536.5517898,0.6688668132,2.0407888889,92.61882019,0.4761691093,5.5272779465,154.77030945,65000
16/10-1,1536.7037898,0.6750049591,2.0454397202,89.679412842,0.4393469095,4.6728930473,155.21200562,65000
16/10-1,1536.8557898,0.6721747518,2.0512857437,92.281356812,0.4143044055,4.1012845039,154.26325989,65000
16/10-1,1537.0077898,0.6603043079,2.0454804897,95.836715698,0.4578714371,3.9980018139,154.63728333,65000
16/10-1,1537.1597898,0.6483048797,2.0448908806,95.324066162,0.4662072659,4.3875837326,155.00752258,65000
16/10-1,1537.3117898,0.6388479471,2.0444383621,89.063735962,0.4750879407,5.8323721886,155.26374817,65000
16/10-1,1537.4637898,0.6371634007,2.0379712582,82.525627136,0.443413794,6.9597887993,155.73135376,65000
16/10-1,1537.6157898,0.6436485648,2.0094921589,79.055389404,0.4712005854,7.3580574989,154.98887634,65000
16/10-1,1537.7677898,0.6500436068,2.0008380413,81.077339172,0.4761520326,6.6205801964,154.4901886,65000
16/10-1,1537.9197898,0.6522140503,2.0129983425,81.914093018,0.5085018277,6.9833378792,153.99362183,65000
16/10-1,1538.0717898,0.6530478597,2.0352666378,80.479133606,0.5141230822,6.9263901711,153.61961365,65000
16/10-1,1538.2237898,0.6563685536,2.0328984261,81.16532135,0.5084508061,7.2286190987,153.24707031,65000
16/10-1,1538.3757898,0.6620185375,2.0244710445,82.680877686,0.4721568227,6.7437677383,152.99543762,65000
16/10-1,1538.5277898,0.6748838425,1.999794364,89.216026306,0.4674029946,6.9108271599,152.49188232,65000
16/10-1,1538.6797898,0.6869286895,1.9989960194,82.128425598,0.453399986,6.4088392258,151.25097656,65000
16/10-1,1538.8317898,0.6943071485,1.9980438948,79.439910889,0.4276959598,6.0575876236,151.49937439,65000
16/10-1,1538.9837898,0.6986936927,2.0250611305,80.92276001,0.4252035618,5.2472205162,151.00067139,65000
16/10-1,1539.1357898,0.6979029775,2.0330703259,85.573867798,0.4171299338,4.9465045929,151.24900818,65000
16/10-1,1539.2877898,0.6848884225,2.0389602184,85.271377563,0.4432225823,5.3837742805,150.75331116,65000
16/10-1,1539.4397898,0.6773675084,2.0430631638,87.863418579,0.4497423768,5.6653971672,150.99766541,65000
16/10-1,1539.5917898,0.6717675328,2.0477433205,87.411506653,0.4503927529,6.6869521141,150.75297546,65000
16/10-1,1539.7437898,0.6639131308,2.0364646912,84.048179626,0.4756333828,7.9811353683,151.73550415,65000
16/10-1,1539.8957898,0.6661601663,2.0133862495,75.586425781,0.5157302022,10.748996735,151.99571228,65000
16/10-1,1540.0477898,0.6758077145,1.98574543,74.101974487,0.5118902326,13.056077957,151.26483154,65000
16/10-1,1540.1997898,0.6784452796,1.9969371557,76.141448975,0.5098438263,10.917197227,150.76118469,65000
16/10-1,1540.3517898,0.6785975099,2.006560564,78.523094177,0.4653367996,8.6810569763,150.01875305,65000
16/10-1,1540.5037898,0.6816156507,2.0411396027,80.952919006,0.4296658337,7.8539071083,149.75691223,65000
16/10-1,1540.6557898,0.6807302237,2.0500519276,81.980621338,0.411244303,7.2827339172,149.38633728,65000
16/10-1,1540.8077898,0.6796357632,2.0513641834,85.009300232,0.4138926864,6.9066996574,149.0123291,65000
16/10-1,1540.9597898,0.6827827096,2.0579581261,83.99433136,0.4592327178,6.1673636436,148.51774597,65000
16/10-1,1541.1117898,0.6853054166,2.0607016087,87.27305603,0.4466599524,5.8250083923,148.74046326,65000
16/10-1,1541.2637898,0.6985402703,2.0651161671,87.885093689,0.4667215049,5.947371006,148.63009644,65000
16/10-1,1541.4157898,0.7111563683,2.0537221432,92.753486633,0.4967839718,6.4874715805,148.50541687,65000
16/10-1,1541.5677898,0.7198075652,2.0489077568,92.205696106,0.5343455076,6.701736927,149.45399475,65000
16/10-1,1541.7197898,0.7175357342,2.0414683819,92.005027771,0.4953742027,6.61804533,149.26216125,65000
16/10-1,1541.8717898,0.7027810812,2.0373029709,89.693840027,0.4695679843,6.1018276215,149.72438049,65000
16/10-1,1542.0237898,0.7090970278,2.0334095955,92.506874084,0.4485230446,6.1038141251,149.27693176,65000
16/10-1,1542.1757898,0.7145974636,2.0406572819,91.612960815,0.4685448408,5.7480068207,149.01412964,65000
16/10-1,1542.3277898,0.7212044001,2.051733017,92.968399048,0.445241034,5.4104652405,148.05912781,65000
16/10-1,1542.4797898,0.7254484892,2.0530571938,90.789802551,0.4402269721,5.2440447807,147.06175232,65000
16/10-1,1542.6317898,0.7329044938,2.0608658791,89.644950867,0.4032290876,5.1429891586,146.84405518,65000
16/10-1,1542.7837898,0.7566401362,2.0527198315,85.100952148,0.4265534878,4.9290132523,146.67782593,65000
16/10-1,1542.9357898,0.7818374634,2.0593566895,83.242149353,0.4291442633,5.0085339546,146.51159668,65000
16/10-1,1543.0877898,0.8063365817,2.0611991882,84.251113892,0.4469252825,5.5302257538,144.41255188,65000
16/10-1,1543.2397898,0.8341857791,2.068885088,80.551422119,0.4315570295,6.9977755547,141.24333191,65000
16/10-1,1543.3917898,0.8497715592,2.0690386295,81.204025269,0.4548363686,9.1636610031,134.54246521,70000
16/10-1,1543.5437898,0.8390356302,2.0570437908,73.782363892,0.4421845376,13.180726051,131.24035645,70000
16/10-1,1543.6957898,0.833596468,2.0515964031,71.661506653,0.4617249072,12.060923576,132.60519409,70000
16/10-1,1543.8477898,0.8265194893,2.0194447041,65.600769043,0.4819027781,11.086501122,136.40852356,70000
16/10-1,1543.9997898,0.8120352626,2.0262598991,74.081855774,0.5017518401,7.6269907951,143.59005737,70000
16/10-1,1544.1517898,0.7950509787,2.0211040974,79.524650574,0.4595554173,7.8194208145,147.66018677,65000
16/10-1,1544.3037898,0.7527827621,2.0213160515,86.215072632,0.4255462587,8.2784156799,149.13345337,65000
16/10-1,1544.4557898,0.7142285705,1.9990586042,89.816085815,0.4265702963,10.926733971,148.57189941,65000
16/10-1,1544.6077898,0.6996012926,1.994987011,89.261772156,0.4486368001,10.512905121,149.62689209,65000
16/10-1,1544.7597898,0.6915661097,2.0070290565,85.463844299,0.4464140832,8.1937971115,149.63763428,65000
16/10-1,1544.9117898,0.6931301951,2.0338525772,78.210517883,0.4520839453,6.2469329834,149.51296997,65000
16/10-1,1545.0637898,0.698584497,2.0508339405,76.401641846,0.4292014837,5.5097045898,148.82977295,65000
16/10-1,1545.2157898,0.704456389,2.0458183289,78.067176819,0.4115217626,4.9893703461,149.19551086,65000
16/10-1,1545.3677898,0.7186062932,2.0470438004,75.266281128,0.3941500187,5.3153386116,149.47209167,65000
16/10-1,1545.5197898,0.735355258,2.0707685947,77.513587952,0.422399044,6.0795254707,145.07119751,65000
16/10-1,1545.6717898,0.7390665412,2.1359813213,76.930145264,0.4466148615,7.4034323692,141.62980652,65000
16/10-1,1545.8237898,0.7406204343,2.1990423203,76.441200256,0.4533493519,8.3540172577,140.80973816,65000
16/10-1,1545.9757898,0.7370249033,2.1935944557,70.35975647,0.4449449778,8.303144455,142.50576782,65000
16/10-1,1546.1277898,0.73492378,2.1315529346,69.415588379,0.4154153764,7.8504838943,147.34512329,65000
16/10-1,1546.2797898,0.7298127413,2.0625197887,77.138038635,0.3906290531,6.3744688034,152.14501953,65000
16/10-1,1546.4317898,0.709951818,2.0243685246,83.374519348,0.3777648211,5.2843284607,153.62002563,65000
16/10-1,1546.5837898,0.6844603419,2.0166170597,85.107505798,0.3926074803,4.8914766312,153.09945679,65000
16/10-1,1546.7357898,0.6708788276,2.0185220242,81.917243958,0.4527127445,5.3042168617,152.13523865,65000
16/10-1,1546.8877898,0.6685240865,2.0162274837,87.505302429,0.5026501417,6.4088759422,153.07766724,65000
16/10-1,1547.0397898,0.6763096452,2.0137367249,93.222328186,0.496131897,6.5070719719,151.96072388,65000
16/10-1,1547.1917898,0.6890810728,2.0104012489,92.525840759,0.4790916741,6.0743393898,151.32156372,65000
16/10-1,1547.3437898,0.7032182813,2.0255360603,87.166191101,0.4608785212,5.303147316,150.82287598,65000
16/10-1,1547.4957898,0.7136445642,2.0347566605,83.743156433,0.4887684882,5.5661563873,150.11126709,65000
16/10-1,1547.6477898,0.7142508626,2.0494856834,86.480575562,0.5802001357,5.7289934158,149.78775024,65000
16/10-1,1547.7997898,0.7091921568,2.0546925068,88.451438904,0.6030309796,6.37759161,150.31425476,65000
16/10-1,1547.9517898,0.7078780532,2.0656630993,85.147155762,0.5766389966,6.2911305428,150.97917175,65000
16/10-1,1548.1037898,0.7148689628,2.0618774891,81.731643677,0.4497286677,6.621899128,151.64408875,65000
16/10-1,1548.2557898,0.7191351056,2.0638189316,74.873680115,0.4112856388,6.3245491982,151.54037476,65000
16/10-1,1548.4077898,0.7173585296,2.0579609871,76.863166809,0.4028645158,6.6261224747,151.08204651,65000
16/10-1,1548.5597898,0.7222331166,2.0562000275,79.906700134,0.3907170296,6.5267138481,150.16673279,65000
16/10-1,1548.7117898,0.7326062322,2.0375704765,83.271331787,0.4400998354,8.2637929916,150.20765686,65000
16/10-1,1548.8637898,0.7354936004,2.0279211998,84.754249573,0.4684846997,8.5926246643,150.45700073,65000
16/10-1,1549.0157898,0.7256276608,2.012417078,81.980636597,0.4935005009,9.3016805649,148.64286804,65000
16/10-1,1549.1677898,0.7047427297,2.01491189,81.761558533,0.4488856792,8.3860521317,148.86708069,65000
16/10-1,1549.3197898,0.6709235311,2.0065026283,79.009429932,0.4668459892,9.5914516449,148.3848877,65000
16/10-1,1549.4717898,0.6346475482,1.995980978,79.251434326,0.4695852995,10.851496696,148.65875244,65000
16/10-1,1549.6237898,0.6224582195,1.9588116407,81.460494995,0.473852843,13.227021217,149.76861572,65000
16/10-1,1549.7757898,0.6310260296,1.9112523794,79.936592102,0.4694779515,15.8890028,151.8276062,65000
16/10-1,1549.9277898,0.6439065337,1.8781340122,75.546218872,0.5172653198,19.920164108,153.26203918,65000
16/10-1,1550.0797898,0.6545547247,1.8645874262,72.701004028,0.5415569544,21.39311409,154.71052551,65000
16/10-1,1550.2317898,0.645236969,1.8839387894,76.776733398,0.5293144584,15.821857452,153.59231567,65000
16/10-1,1550.3837898,0.6220467091,1.9188574553,78.706741333,0.4960831404,9.9385023117,152.24778748,65000
16/10-1,1550.5357898,0.6134835482,1.9769486189,78.529083252,0.498390317,6.5898518562,152.59936523,65000
16/10-1,1550.6877898,0.6333161592,2.0265905857,78.369041443,0.510520637,5.4921970367,152.9491272,65000
16/10-1,1550.8397898,0.6715461016,2.0575141907,84.288551331,0.5030764937,5.2314143181,152.40457153,65000
16/10-1,1550.9917898,0.7188815475,2.0672156811,91.868774414,0.478972286,5.0446648598,152.84346008,65000
16/10-1,1551.1437898,0.7517319918,2.1027605534,88.643478394,0.5072085857,5.3673872948,149.84541321,65000
16/10-1,1551.2957898,0.7465581298,2.1634140015,84.198944092,0.5010487437,5.1393866539,146.24891663,65000
16/10-1,1551.4477898,0.7233701944,2.2154664993,74.229904175,0.4534289539,4.6804881096,145.30415344,65000
16/10-1,1551.5997898,0.6977326274,2.1837570667,74.195022583,0.3889280856,4.3127932549,145.44519043,65000
16/10-1,1551.7517898,0.6837759018,2.1295795441,74.365211487,0.4074185789,4.317281723,148.223526,65000
16/10-1,1551.9037898,0.6811673641,2.0848507881,76.332382202,0.4611045122,4.5579547882,150.35716248,65000
16/10-1,1552.0557898,0.6698194146,2.0655100346,78.203796387,0.4939887226,4.654335022,150.94320679,65000
16/10-1,1552.2077898,0.6561022401,2.0558223724,82.794815063,0.48341766,4.5015721321,150.22972107,65000
16/10-1,1552.3597898,0.6498513818,2.060788393,89.422897339,0.4862562716,4.6330370903,149.80809021,65000
16/10-1,1552.5117898,0.6459926963,2.0727694035,91.07220459,0.4643470347,4.579937458,150.13250732,65000
16/10-1,1552.6637898,0.6431171298,2.0643606186,89.036186218,0.4630773365,5.4016275406,149.10639954,65000
16/10-1,1552.8157898,0.6439435482,2.0496313572,85.184562683,0.4570984244,6.0597405434,149.12988281,65000
16/10-1,1552.9677898,0.6448543668,2.0301206112,84.557014465,0.4637635648,6.9939789772,150.19644165,65000
16/10-1,1553.1197898,0.6453017592,2.019869566,89.038467407,0.4691897035,6.2782969475,150.31137085,65000
16/10-1,1553.2717898,0.6489344239,2.0057919025,93.201820374,0.4684959948,5.8199181557,150.81391907,65000
16/10-1,1553.4237898,0.6551942229,2.0092663765,94.306472778,0.4888263047,5.6651296616,151.37463379,65000
16/10-1,1553.5757898,0.6598867774,2.0216565132,91.581924438,0.5375400186,5.9205422401,150.75334167,65000
16/10-1,1553.7277898,0.6702723503,2.0308020115,90.447036743,0.5619649887,5.3859605789,149.56996155,65000
16/10-1,1553.8797898,0.6847689152,2.0344309807,91.486503601,0.5308035612,5.1274452209,148.32324219,65000
16/10-1,1554.0317898,0.6976361871,2.0353693962,90.205062866,0.4537094831,5.3124008179,148.36938477,65000
16/10-1,1554.1837898,0.7108840942,2.0396220684,84.610069275,0.4142121971,6.3144760132,147.39576721,65000
16/10-1,1554.3357898,0.7191229463,2.0469703674,79.695625305,0.4199675322,6.502281189,146.81661987,65000
16/10-1,1554.4877898,0.715829432,2.0602107048,77.086624146,0.4448862672,6.063794136,147.298172,65000
16/10-1,1554.6397898,0.7139271498,2.0715119839,79.372367859,0.4473277032,5.4097733498,148.04620361,65000
16/10-1,1554.7917898,0.7120133042,2.0614285469,80.126045227,0.4545432627,5.2186999321,149.15707397,65000
16/10-1,1554.9437898,0.703923583,2.0424981117,80.351905823,0.4646532536,5.405169487,150.04226685,65000
16/10-1,1555.0957898,0.6925999522,2.0221168995,78.885543823,0.4712339342,5.4202642441,150.61019897,65000
16/10-1,1555.2477898,0.6778859496,2.0131413937,80.123207092,0.4544226825,5.1909608841,151.01916504,65000
16/10-1,1555.3997898,0.6634610295,2.0121860504,83.355827332,0.4394061267,5.1764101982,151.39318848,65000
16/10-1,1555.5517898,0.6580749154,2.0179290771,86.661010742,0.4327372611,5.297724247,151.14372253,65000
